6.852620744963967558e-01
2.281057287029054637e-01
-3.457320776196411427e-01
-1.250337779364975588e-01
-5.909827116310979456e-01
3.201179420771073092e-01
7.028299543688785178e-01
7.321139005895671570e-01
-7.201070037319978745e-01
-6.056222011226771729e-01
