9.057751655578613281e+00,2.397770690917968750e+01,3.824131488800048828e+00,1.851608467102050781e+01,7.783432960510253906e+00,2.037233352661132812e+01,3.252811193466186523e+00,1.569141006469726562e+01,6.321514606475830078e+00,1.628767585754394531e+01,2.600208997726440430e+00,1.250029754638671875e+01,8.666384816169738770e-01,8.006942749023437500e+00,9.109610319137573242e-02,1.605835080146789551e+00,4.736842632293701172e+00,1.192757892608642578e+01,1.898117542266845703e+00,9.108158111572265625e+00,6.033215522766113281e-01,5.746787548065185547e+00,6.072119995951652527e-02,1.082205533981323242e+00,2.714824676513671875e+00,6.672131061553955078e+00,1.029392361640930176e+00,5.054516315460205078e+00,2.949854731559753418e-01,3.083209753036499023e+00,2.706621401011943817e-02,4.977075755596160889e-01
3.558491766452789307e-01,1.813669919967651367e+00,7.446471601724624634e-02,1.532285451889038086e+00,3.059920072555541992e-01,1.549077153205871582e+00,6.369969993829727173e-02,1.306784868240356445e+00,2.488090544939041138e-01,1.246890902519226074e+00,5.146076902747154236e-02,1.049542665481567383e+00,4.070386756211519241e-03,7.574947476387023926e-01,4.146786913850064593e-09,1.345950812101364136e-01,1.866947412490844727e-01,9.211565256118774414e-01,3.831774368882179260e-02,7.727795243263244629e-01,2.865409478545188904e-03,5.515303611755371094e-01,2.555718081609370529e-09,9.003584086894989014e-02,1.078397557139396667e-01,5.146305561065673828e-01,2.190710231661796570e-02,4.286979436874389648e-01,1.451839925721287727e-03,2.935306727886199951e-01,1.024784479497498069e-09,4.103264212608337402e-02
