0.204090135,0.370644634,0.46512436,0.195834727,0.618794875,0.333261311,0.245947037,0.278209272,0.64578048,0.171238617,0.201777074,0.136508908,0.226682765,0.350722175,0.406817867,0.074758214,0.445331934,0.305876397,0.322950952,0.199988518,0.432174504,0.439551566,0.546131611,0.251688868,0.26609397,0.19455444,0.424247332,0.253393949,0.15692163,0.240624644,0.304620243,0.229203712,0.84014774,0.641852757,0.657575546,0.528183781,0.340156323,0.395979267,0.336765674,0.26273423,0.55293762,0.167489494,0.245929463,0.264264074,0.536680228,0.329440231,0.375028093,0.333916447,0.315211302,0.286341472,0.421252143,0.186277292,0.239465755,0.106866969,0.132132788,0.071827197,0.693393965,0.405955853,0.222921554,0.24121244,0.625772199,0.178566663,0.174077451,0.136924855,0.649668146,0.341453985,0.231752942,0.27943576,0.246805106,0.185248988,0.411152375,0.332354975,0.252477944,0.182787474,0.16395695,0.24236219,0.327646855,0.285960257,0.370284236,0.367255114,0.223834667,0.228103388,0.077069561,0.026494567,0.11607351,0.124076366,0.164491857,0.198005765,0.214927128,0.14003152,0.351077535,0.186228328,0.288349116,0.218236359,0.158207367,0.164025475,0.264161729,0.27795104,0.22280973,0.280552747,0.162144244,0.226910493,0.284551456,0.287020172,0.214530963,0.443722021,0.192429151,0.172749012,0.517123177,0.501278154,-186.841185
0.212024682,0.41392406,0.36915034,0.37853721,0.245606485,0.118932105,0.311981061,0.27331908,0.274441603,0.192015518,0.199691575,0.392024866,0.349814588,0.257689669,0.17855844,0.231854922,0.340906337,0.372613895,0.637589211,0.451439072,0.819341239,0.678376019,0.214029482,0.161887122,0.264090548,0.266403003,0.246164953,0.314186211,0.165143718,0.141251057,0.129383965,0.201173322,0.334694673,0.236605959,0.270789304,0.283795883,0.19774156,0.345346515,0.186274049,0.299208349,0.18077521,0.221145435,0.658491429,0.585102489,0.427200447,0.290612623,0.219080232,0.358736433,0.236578264,0.237892892,0.22197557,0.285839477,0.182319703,0.200165963,0.232896064,0.348486276,0.244074254,0.186349182,0.211705416,0.218787602,0.215029538,0.14047784,0.23066372,0.340254421,0.192577253,0.205342103,0.298570784,0.225375355,0.722020598,0.388190667,0.821970838,0.573387412,0.207580584,0.339174973,0.793741665,0.523406799,0.321501353,0.356427372,0.362684647,0.451541091,0.336164661,0.332098996,0.941179378,0.826001975,0.189286077,0.238116738,0.548158207,0.338539418,0.379068386,0.281243948,0.144612447,0.178431195,0.148913114,0.226284251,0.079574854,0.194851847,0.331880243,0.381071879,0.91864466,0.780262146,0.148025355,0.210665073,0.721072538,0.27844349,0.140953938,0.243978585,0.80467614,0.578144301,0.704704291,0.31441732,-187.79126
0.250865768,0.604606026,0.392255285,0.270603268,0.618315518,0.287673293,0.149162677,0.220790258,0.249585239,0.529579567,0.700174951,0.238446475,0.369876139,0.240715453,0.173161544,0.298954564,0.251500856,0.226437802,0.243463799,0.409627907,0.236044643,0.357067638,0.277316812,0.229695579,0.289922129,0.169098493,0.486842718,0.413295607,0.203432602,0.155856344,0.156499821,0.348907938,0.622950654,0.341093827,0.242553598,0.48329822,0.243528096,0.351946507,0.367383589,0.343556822,0.51501645,0.215962612,0.437418009,0.204543498,0.475848939,0.456397256,0.202614291,0.26489834,0.140230823,0.42589148,0.472730504,0.059104568,0.270015454,0.223528387,0.209105425,0.324249927,0.264167997,0.338534863,0.262995674,0.401034939,0.383463548,0.283922117,0.576300792,0.421905289,0.24440371,0.258806909,0.320417155,0.189596063,0.680247144,0.203388127,0.219655906,0.25480147,0.242545482,0.388232359,0.093706502,0.246346698,0.711254279,0.485746943,0.36119916,0.39990557,0.720122479,0.356849552,0.363765819,0.16709118,0.206776839,0.19182643,0.188915912,0.15203094,0.235337483,0.412625952,0.259112857,0.205861388,0.134521954,0.104797254,0.408136324,0.12231187,0.228626943,0.201072104,0.360663102,0.318261927,0.304029018,0.180534535,0.443740496,0.081535839,0.298487962,0.169329166,0.30761025,0.417013527,0.375272073,0.442619512,-186.003784
0.169764108,0.296495446,0.153561066,0.224774113,0.18399574,0.108764099,0.192830197,0.215095565,0.311703147,0.329198282,0.167624844,0.142278818,0.176227918,0.296753135,0.193434672,0.273408854,0.223838099,0.36560313,0.096267682,0.186545409,0.803705497,0.631758188,0.119751568,0.18931936,0.29975359,0.41822274,0.390907556,0.510812366,0.3485005,0.139217094,0.195716742,0.252156109,0.879591655,0.705547478,0.716993771,0.573051966,0.314375924,0.319882117,0.148859648,0.174319956,0.552223034,0.35043675,0.298453576,0.282086024,0.336963232,0.272771321,0.29069593,0.321049013,0.409745034,0.383974376,0.219717069,0.288556979,0.168801647,0.191974251,0.218823453,0.231714432,0.232869518,0.271129747,0.2404009,0.128487481,0.795272,0.51856331,0.313609831,0.338069496,0.17393905,0.373205603,0.868259383,0.600400448,0.448497848,0.302945031,0.236842591,0.255740623,0.815623059,0.771081371,0.390016151,0.29056299,0.243812442,0.168843795,0.820584915,0.514845369,0.876458535,0.747644264,0.148959762,0.322137187,0.235111809,0.254439099,0.24259516,0.254769495,0.202687929,0.238901831,0.809262252,0.58897858,0.14352718,0.250916457,0.167738039,0.25761222,0.229116695,0.290150022,0.67840349,0.280534387,0.144640077,0.160227202,0.242976426,0.225531007,0.745676904,0.627869412,0.180531952,0.23616922,0.205308162,0.255988514,-187.54535
0.33942075,0.303915825,0.703946296,0.098312815,0.28757857,0.189401497,0.130211734,0.135320581,0.237569233,0.072415739,0.346174971,0.195211073,0.368595946,0.281353976,0.053339416,0.155686436,0.225624614,0.152022307,0.206714002,0.224798595,0.114562342,0.345088122,0.67863117,0.315456974,0.490375781,0.287782374,0.253557796,0.347747266,0.227555667,0.158456721,0.324773368,0.321121279,0.190723373,0.017899929,0.274736843,0.318675757,0.245487502,0.225641958,0.360014965,0.381993964,0.142750477,0.212622355,0.246180926,0.19683229,0.150374427,0.329535688,0.304303072,0.16685105,0.205080294,0.364297426,0.236443279,0.467722892,0.319679098,0.32565711,0.200153586,0.213585835,0.226884384,0.150432352,0.371554376,0.290186595,0.161174733,0.188563121,0.322082488,0.262557891,0.369042209,0.236170664,0.312241897,0.211245423,0.494761987,0.384649213,0.362740868,0.283821089,0.302407464,0.425699599,0.449338421,0.095594062,0.666246775,0.302809943,0.168229851,0.447548777,0.274624433,0.15613781,0.843091336,0.59380183,0.224861308,0.288772454,0.425326858,0.271870233,0.195072613,0.385827328,0.25961315,0.184929063,0.157397955,0.185446015,0.674090118,0.358904194,0.136726841,0.22599377,0.671147008,0.501797457,0.221427962,0.041859519,0.351585314,0.430840384,0.17557007,0.224012791,0.67066078,0.432491636,0.817224508,0.327581465,-185.557807
0.355440527,0.556560642,0.365389646,0.279686762,0.517157891,0.207976606,0.781398059,0.470762504,0.150026798,0.171104599,0.950401877,0.949149704,0.766595544,0.459162586,0.566435116,0.171895318,0.566494036,0.386672574,0.083376446,0.26378461,0.772374937,0.451967305,0.122160715,0.325897083,0.214381566,0.588004427,0.384564251,0.228203128,0.206917673,0.08904783,0.205337472,0.462106532,0.175291233,0.202898096,0.262655753,0.388263991,0.633732329,0.284545407,0.248743768,0.149912849,0.202456699,0.182893015,0.219955134,0.359398045,0.092361417,0.306481344,0.29986434,0.240509516,0.162354883,0.261847693,0.385770482,0.224715826,0.67823037,0.558509604,0.264509911,0.177208514,0.300866518,0.190123784,0.23246855,0.266279833,0.872771656,0.734467368,0.271238042,0.343737943,0.157140098,0.26181252,0.226146229,0.242762808,0.16576585,0.290580521,0.195077895,0.278147277,0.35850466,0.366491758,0.204549264,0.334016106,0.178697568,0.218201306,0.254657656,0.355459004,0.324740119,0.145771575,0.33111363,0.302357019,0.275782304,0.197349449,0.159774022,0.177159485,0.231462686,0.233147257,0.129169547,0.094235989,0.748987086,0.697630482,0.202197002,0.274978139,0.365531273,0.262756549,0.294788934,0.241147908,0.182458133,0.193096543,0.222656963,0.176853273,0.169500738,0.399810421,0.779558349,0.61772985,0.396228146,0.452396948,-186.467255
0.423714664,0.379799657,0.361174058,0.301549858,0.607070965,0.296392151,0.851117844,0.54082404,0.196686013,0.214552338,0.528141954,0.411597916,0.73603092,0.417876994,0.483782341,0.115435855,0.717608384,0.451491205,0.137412773,0.32552199,0.821453331,0.669593452,0.099642635,0.173450691,0.236653358,0.227554626,0.249480984,0.219057995,0.145007272,0.117249464,0.303609216,0.45865249,0.316065162,0.249488851,0.357255355,0.319764121,0.402289235,0.044437407,0.16229453,0.230180796,0.199437266,0.265364997,0.22185831,0.349605371,0.240783025,0.252678048,0.235813812,0.314536492,0.246370826,0.384409346,0.757518869,0.425438528,0.579397522,0.374795927,0.343974302,0.181503808,0.200530612,0.211873967,0.278837015,0.16550993,0.876525431,0.643358693,0.32376021,0.325142055,0.270130368,0.206922709,0.194741898,0.288463656,0.29942705,0.446285667,0.204350841,0.23499387,0.335173447,0.340440654,0.162217713,0.302024201,0.258788866,0.21910567,0.211050528,0.364293149,0.337894656,0.394062238,0.437933721,0.226930114,0.295760772,0.153928686,0.138351578,0.16785653,0.353123817,0.316469177,0.202446513,0.192355915,0.395303151,0.270736201,0.202337233,0.300238062,0.350773393,0.242130447,0.301851921,0.311312001,0.155589642,0.179261215,0.226905706,0.272409326,0.120861807,0.136751738,0.474852699,0.200277183,0.394598233,0.523554124,-186.96771
0.277642284,0.227658703,0.376769923,0.389757309,0.373310382,0.181313592,0.44066146,0.180694086,0.162239242,0.204096822,0.76180051,0.362099487,0.677459376,0.404504022,0.49711883,0.087310883,0.598707508,0.284912275,0.237878919,0.279886718,0.731009011,0.297689333,0.180938664,0.232265363,0.335171188,0.325375628,0.245992055,0.410269184,0.131656334,0.174633502,0.191818191,0.268734123,0.20657788,0.329803447,0.337596445,0.409451703,0.571080346,0.368866427,0.153329705,0.155623069,0.199634293,0.206542346,0.212519316,0.242826218,0.292640551,0.271327306,0.317210637,0.317329308,0.126088159,0.055002403,0.401228151,0.301085136,0.496093997,0.224703676,0.5123919,0.18336653,0.285834495,0.247852201,0.359564052,0.372957829,0.64166573,0.323964497,0.13794346,0.254470089,0.264208481,0.207328654,0.376140091,0.323517228,0.162804879,0.470656261,0.199914605,0.129371614,0.275279098,0.28088956,0.39320287,0.378351524,0.11663152,0.236479481,0.307078312,0.422103437,0.57610821,0.311694282,0.213638602,0.367232926,0.359612815,0.286041411,0.191219508,0.318473269,0.347521302,0.293990007,0.346677805,0.192141563,0.22104723,0.242865613,0.358931538,0.261981865,0.245949237,0.32348844,0.42787482,0.333960694,0.26209118,0.113084338,0.393388118,0.339111173,0.25199883,0.307055676,0.463574926,0.389956724,0.435949508,0.377557437,-186.24527
0.243587594,0.362533044,0.448232344,0.336403707,0.549044221,0.296966066,0.702251183,0.372896523,0.283026981,0.256982765,0.356058323,0.122710702,0.57217825,0.242179725,0.477304979,0.161469775,0.96191341,0.694279628,0.147203168,0.36094461,0.767036736,0.492151616,0.18575959,0.293057448,0.249204591,0.285586237,0.341807888,0.332646122,0.222636186,0.119537162,0.247887606,0.365095943,0.273361534,0.235292157,0.27777605,0.342659698,0.292793752,0.141700091,0.227445771,0.331848752,0.172588803,0.189473232,0.246760253,0.332222194,0.205006643,0.317485267,0.661273952,0.403541734,0.169572751,0.14999093,0.472570578,0.299365819,0.618511307,0.468138424,0.269561793,0.069397805,0.165819387,0.1842344,0.147946828,0.241963689,0.740803827,0.511059707,0.246801253,0.319577719,0.136166447,0.182404159,0.243087969,0.309324993,0.239063773,0.360062953,0.225875369,0.283380759,0.249968988,0.298195006,0.208299649,0.359084884,0.190762933,0.179787001,0.244303282,0.324193225,0.330955167,0.218862312,0.353764738,0.346134676,0.299384826,0.245734128,0.159205092,0.185489701,0.210532359,0.255673414,0.348868221,0.12929268,0.392629368,0.272504505,0.227372877,0.314867741,0.272961931,0.356182762,0.331063372,0.153494829,0.376823292,0.119232093,0.210462187,0.211656484,0.186493136,0.277352774,0.70546507,0.467997902,0.463083982,0.413569613,-186.387461
0.217888454,0.247709673,0.357215892,0.262400374,0.525137903,0.141103431,0.638799664,0.294327518,0.017540749,0.195551687,0.599744153,0.353611267,0.727660856,0.496383173,0.379525631,0.070604715,0.62165652,0.451395441,0.165366705,0.301807701,0.679697435,0.339997171,0.252801372,0.370861164,0.317431846,0.245882667,0.386361707,0.291861462,0.221236039,0.07485866,0.226901372,0.407292182,0.216486977,0.239832532,0.573871181,0.369026945,0.518185391,0.142254155,0.243301806,0.231964708,0.228711687,0.215274563,0.192235464,0.233333706,0.248303341,0.271091884,0.409340951,0.411580604,0.199356285,0.260825547,0.196311569,0.243856491,0.440633274,0.136167313,0.380318263,0.143449048,0.220988666,0.299132516,0.153866783,0.144755687,0.817800981,0.613568741,0.155102416,0.083566847,0.280860207,0.383001443,0.317046773,0.323597349,0.527123375,0.313846974,0.241259112,0.147595619,0.19203958,0.315194807,0.227584286,0.336752727,0.312711314,0.301234034,0.256424659,0.352220621,0.285458592,0.178553136,0.492707968,0.261297741,0.42826597,0.227058947,0.276306553,0.162977328,0.089793068,0.212558027,0.255634885,0.194418089,0.565015251,0.279666468,0.358804462,0.302734135,0.219509078,0.334539508,0.298337612,0.23681564,0.179540179,0.152936323,0.284114819,0.129570245,0.180166428,0.255103705,0.47416855,0.295783177,0.261112842,0.349901143,-186.457657
